"47 kirkgate"	"thorngumbald rd"
"kompolthy utca 32."	"kompolthy utca 32."
"sosici 6e"	"sosici 6e"
"slivari bb"	"sosici 6e"
"10 ul. mate balote"	"sosici 6e"
"salambati 11"	"sosici 6e"
"zrinsko frankopanska 14b"	"sosici 6e"
"andrea scherney strae 708"	"reith 64"
"kenyongasse 17"	"reith 64"
"nelson street 31"	"flat 2 87b robert street"
"ramasagar para rathore chowk"	"raipur railway station"
"jim corbett national park"	"raipur railway station"
"a. s. fortuna"	"a. s. fortuna"
"waldstrae 38a"	"waldstrae 38a"
"hauptstrasse 125"	"waldstrae 38a"
"kapsali"	"kampoula"
"kampoula"	"kampoula"
"550 30 matsuura tsurumiji"	"849 1 matsuuracho nakagyo ku"
"505 minamicho"	"849 1 matsuuracho nakagyo ku"
"540 aquiles serdan centro"	"moonlight 04 calle itzamna"
"viva residence 205 itzamna edificio"	"moonlight 04 calle itzamna"
"central park b ph02calle 12 sur mz20 lt1"	"moonlight 04 calle itzamna"
"itzamna edificio viva residence sn"	"moonlight 04 calle itzamna"
"10238 160 ave"	"10238 160 ave"
"1465 naramata rd"	"10238 160 ave"
"1069 south trans canada hwy"	"10238 160 ave"
"granada 76"	"calle de jose abascal 8"
"9 calle santa feliciana"	"calle de jose abascal 8"
"av rafael vidal"	"av rafael vidal"
"la altagracia"	"av rafael vidal"
"las dianas"	"av rafael vidal"
"ban visoun"	"ban visoun"
"48 nguyen thi minh khai"	"48 nguyen thi minh khai"
"764 summit blvd"	"500 claimjumper st. unit 20"
"3229 cupid place"	"500 claimjumper st. unit 20"
"350 s wildwood drive"	"500 claimjumper st. unit 20"
"500 claim jumper st. #19"	"500 claimjumper st. unit 20"
"srsiveien 858"	"srsiveien 858"
"laukrokveien 772"	"srsiveien 858"
"6 easton place"	"6 easton place 6"
"201 pioneer road"	"6 easton place 6"
"91400 ryan gulch road"	"475 front street"
"procab calle a 1"	"procab calle a 1"
"carretera federal 307 km"	"carretera federal 307 km"
"zenith venustiano carranza 290"	"carretera federal 307 km"
"avenida kukulkan"	"carretera federal 307 km"
"62 rue archimede"	"62 rue archimede"
"rue de la loi 75"	"62 rue archimede"
"25 ipirou"	"potos"
"avenida pequeno principe 2196"	"avenida pequeno principe 2196"
"r. das corticeiras 532"	"avenida pequeno principe 2196"
"grand sirenis complex lt 64 y 65"	"grand sirenis complex lt 64 y 65"
"friedrich ebert strae 5a"	"friedrich ebert strae 5a"
"max planck strae 1"	"friedrich ebert strae 5a"
"kaiser friedrich strasse 27"	"friedrich ebert strae 5a"
"telleiro 18"	"paseo de ronda 60"
"43 strasbourge street"	"14a cologne street"
"14 cologne street"	"14a cologne street"
"14a cologne street"	"14a cologne street"
"balule nature reserve"	"balule nature reserve"
"amakhala game reserve"	"balule nature reserve"
"weinbergsweg 25"	"weinbergsweg 25"
"carretera de lescladella 12"	"carretera de lescladella 12"
"82 eldorado road"	"82 eldorado road"
"5 derwent road fortunes gate matsheumhlo"	"82 eldorado road"
"40 armadale rd."	"82 eldorado road"
"rua o castelo"	"rua o castelo"
"estrada nacional 114 16"	"rua o castelo"
"rua visconde do rosario no. 1"	"rua o castelo"
"dorfaue 24"	"dorfaue 24"
"yeni mahalle"	"yeni mahalle"
"36 citee magistrats"	"36 citee magistrats"
"poblacion east"	"panagsama beach"
"panagsama beach"	"panagsama beach"
"263/162 chaolai road"	"chaolai road chaam chaam phetchaburi 263/162"
"97 moo 3 chaosamran laem phakbia"	"chaolai road chaam chaam phetchaburi 263/162"
"pissan nagar"	"gt road hashtnaghri peshawar"
"cinema road kabley bazar"	"gt road hashtnaghri peshawar"
"44/52 moo 1 soi ngamjaroen 9"	"44/52 moo 1 soi ngamjaroen 9"
"119/10 moo 2 t. nongbua a. muang"	"44/52 moo 1 soi ngamjaroen 9"
"219 ao luek tai"	"36 chaofa road"
"strada provinciale 43"	"strada provinciale 43"
"via don giovanni bosco 50 / b"	"strada provinciale 43"
"via s. egidio 44"	"strada provinciale 43"
"via plan 21"	"strada provinciale 43"
"via della serenissima"	"via della serenissima"
"129. sk. 40"	"129 sok no 3"
"yali mah. 1073 sok. no10"	"129 sok no 3"
"1 parkway"	"1 north parade"
"1 north parade"	"1 north parade"
"706 street hon rom long son suoi nuoc"	"22a nguyen tri phuong"
"22a nguyen tri phuong"	"22a nguyen tri phuong"
"706 street hon rom long son suoi nuoc"	"street 706 hon rom long son suoi nuoc"
"royal westmoreland holetown st. james"	"royal westmoreland holetown st. james"
"98 loseby son tra"	"so 40 duong so 4"
"58 duong so 2 tan phong quan 7"	"so 40 duong so 4"
"406/14 cong hoa tan binh dist."	"so 40 duong so 4"
"47 nguyen dinh chieu"	"so 40 duong so 4"
"farm g21"	"farm g21"
"no.115 sec. 1 yongfu road"	"no.115 sec. 1 yongfu road"
"14 english st"	"14 english st"
"commercial road charing cross"	"commercial road charing cross"
"chemin bassin martin"	"chemin bassin martin"
"18 ligne des quatre cent vingt"	"chemin bassin martin"
"lake natron"	"namanga arusha road"
"sokoine rd"	"namanga arusha road"
"antoni athanas ksamil"	"antoni athanas ksamil"
"aioun smar route de sefrou"	"aioun smar route de sefrou"
"route difrane km 16"	"aioun smar route de sefrou"
"viale papa giovanni xxiii 33"	"viale papa giovanni xxiii 33"
"vikend naselje bb kopaonik"	"kopaonik bb"
"kopaonik bb"	"kopaonik bb"
"17 dohany u."	"17 dohany u."
"calle pista forestal 67"	"calle pista forestal 67"
"c/ venezuela 16 aparthotel ponderosa"	"calle pista forestal 67"
"beau vallon"	"praslin island"
"praslin island"	"praslin island"
"colegio teresiano 1 cuadra al sur"	"calle la calzada"
"carrefour golf"	"carrefour golf"
"via roma 23"	"via roma 23"
"lungomare eleonora darborea 8"	"via roma 23"
"2502 2f okago hachijo machi"	"2502 2f okago hachijo machi"
"calle real 11"	"calle real 11"
"via delle caminate 50"	"via delle caminate 50"
"via stoza 3"	"via delle caminate 50"
"dounby"	"dounby"
"jl raja ali haji komplek blvd cc 11 18"	"jalan pembangunan iii 4"
"av. medina azahara 1"	"av reina sofia 78"
"carretera loma de sancti petri"	"av reina sofia 78"
"calle bethencourt alfonso 8"	"calle bethencourt alfonso 8"
"calle cruz verde 24"	"calle bethencourt alfonso 8"
"coolshade ave"	"coolshade ave"
"575 bamboo ave ocho rios"	"coolshade ave"
"13 sandham point"	"13 sandham point"
"125 157 powis street"	"13 sandham point"
"5 broomhill way"	"5 broomhill way"
"the quay 2"	"5 broomhill way"
"607/608 malindi"	"malindi 607/608 2"
"ol joro orok"	"ol joro orok"
"180 zahran st. 5th circle"	"180 zahran st. 5th circle"
"13 fraser road"	"11 madeleine drive"
"palekastro crete island"	"palekastro crete island"
"3533 copeton dam rd"	"3533 copeton dam rd"
"killalea dr"	"3533 copeton dam rd"
"calle los fueros 8"	"carrer de sicilia 255"
"calle sicilia 255"	"carrer de sicilia 255"
"plot no. 15 block d martine street"	"levolosi street"
"168 moo. 11"	"168 moo. 11"
"161/1 moo 3 kud kla phan suek road"	"168 moo. 11"
"ulica zrtava s dakse 14"	"ulica zrtava s dakse 14"
"steinborner str. 5"	"steinborner str. 5"
"leopoldstrae 15"	"steinborner str. 5"
"xarxaliana"	"agios stefanos perissa"
"1008 niagara ave"	"1008 niagara ave"
"1826 58th st s"	"1008 niagara ave"
"442 5th st"	"1008 niagara ave"
"sir apollo kaggwa road"	"plot 78 william street"
"plot 78 william street"	"plot 78 william street"
"rua da praia s/n praia do canto"	"rua da praia s/n praia do canto"
"shtn trecho 1 conj. 1b bloco c"	"rua da praia s/n praia do canto"
"nager manmad roadopp.bus stand"	"nager manmad roadopp.bus stand"
"kokaljeva ulica 3"	"kokaljeva ulica 3"
"perry rd"	"perry rd"
"knipovicha 17"	"serebryanskaya shosse 49th km"
"village polyany"	"serebryanskaya shosse 49th km"
"sestiere san polo 2606"	"sestiere san polo 2606"
"r. claudio manoel 23"	"rua niceu dantas 75"
"lomonosova street 3"	"lomonosova street 3"
"3 slobodskaya str 3"	"lomonosova street 3"
"gonharnaya str. 26"	"lomonosova street 3"
"r. tab. jose ramalho leite 1206"	"r. tab. jose ramalho leite 1206"
"av. engenheiro fernando guilhon 1000"	"r. tab. jose ramalho leite 1206"
"aguas de tabatinga condominio club 26"	"r. tab. jose ramalho leite 1206"
"avenida cabo branco 4550"	"r. tab. jose ramalho leite 1206"
"r. tab. jose ramalho leite 1206"	"r. tab. jose ramalho leite 1206"
"localita deuda 70"	"localita deuda 70"
"stadl 1 2"	"stadl 1 2"
"wiesenweg 4"	"stadl 1 2"
"jalan sekar sari gang melasti utara"	"jalan sekar sari gang melasti utara"
"beachfront of al zafaran"	"beachfront of al zafaran"
"jl. rajawali no. 8"	"jl. rajawali no. 8"
"12 maavar beit haknesset street"	"12 maavar beit haknesset street"
"ruppin bridge at herzl boulevard"	"12 maavar beit haknesset street"
"14 16 king david street"	"12 maavar beit haknesset street"
"12 maavar beit haknesset"	"12 maavar beit haknesset street"
"6 eliyahu shama st."	"12 maavar beit haknesset street"
"6 piazza dei tribunali"	"via tribunali 169"
"via tribunali 169"	"via tribunali 169"
"piazza dellolio 1"	"via tribunali 169"
"80 bis rue des engages bruniquel"	"rue issop ravate"
"14 rue du stade montgaillard"	"rue issop ravate"
"28 rue du lagon"	"rue issop ravate"
"contrada cozze 9/a"	"localita valle croci"
"topolowa 25"	"1 niezapominajki"
"1 niezapominajki"	"1 niezapominajki"
"appart med vi complexe radi bloc a"	"airport mohamed v nouasser"
"jasna"	"demanovska dolina 72"
"rua manuel marques 6 lisboa portugal"	"rua manuel marques 6 lisboa portugal"
"rua do diario de noticias 41 lisboa"	"rua manuel marques 6 lisboa portugal"
"rua eduardo van zeller 4"	"rua manuel marques 6 lisboa portugal"
"chen one outlet behind"	"chen one outlet behind"
"golf villa 39b"	"golf villa 39b"
"avenida la caoba #43"	"golf villa 39b"
"cajulies"	"golf villa 39b"
"552 sibiryeong ro geumgangsong myeon"	"552 sibiryeong ro geumgangsong myeon"
"165 moo 4"	"258 moo 2 t.thatphanom"
"1564 kanjanavanit road"	"moo.512 naklua rd. banglamung 555/74 2"
"555/65 moo 5 12 naklua rd."	"moo.512 naklua rd. banglamung 555/74 2"
"85/6 moo 8 haad yao"	"moo.512 naklua rd. banglamung 555/74 2"
"calle fuencarral 37 39"	"calle fuencarral 37 39"
"calle cano y cueto"	"calle fuencarral 37 39"
"c/ s. pascual s/n esq. patricio zammit"	"calle fuencarral 37 39"
"hauptstrae 6"	"wodorf 24"
"nr. 30"	"wodorf 24"
"limani ierissou"	"pirgadikia"
"egialou"	"pirgadikia"
"kopru cad. no. 4 acisu mevkii"	"kopru cad. no. 4 acisu mevkii"
"7sunday solola street/beesam last b/s"	"7sunday solola street/beesam last b/s"
"leoforos protara kavo gkreko 531a"	"house no 13 complex lombardi"
"village post ghanerao"	"village post ghanerao"
"21 salmopolska"	"21 salmopolska"
"lower goongumpas lane"	"114 glenhugh road"
"114 glenhugh road"	"114 glenhugh road"
"barrio bustantegua 2"	"barrio bustantegua 2"
"calle junco 3. urb. matagorda"	"junco 3"
"cite keur gorgui"	"cite keur gorgui"
"ronald ngala street"	"ronald ngala street"
"nairobi highway"	"ronald ngala street"
"calle torregorda 1"	"calle torregorda 1"
"camp de morvedre 10 esc 4a 3o 5a"	"camp de morvedre 10 esc 4a 3o 5a"
"c/ venezuela 16 aparthotel ponderosa"	"camp de morvedre 10 esc 4a 3o 5a"
"av. santisima trinidad & eloy paez n195"	"av. santisima trinidad & eloy paez n195"
"avenida aviadores del chaco 2822"	"av. santisima trinidad & eloy paez n195"
"obroncow westerplatte 36"	"koniecznego 7"
"ninh van bay"	"ninh van bay"
"38 tran phu street"	"ninh van bay"
"272 yen ninh"	"ninh van bay"
"hwange"	"hwange"
"61 macedonia street"	"61 macedonia street"
"tigaki"	"tigaki"
"40 apollonos street"	"tigaki"
"tigaki beach"	"tigaki"
"route de malabata"	"route de malabata"
"rue des accacias"	"route de malabata"
"18 de la libertad"	"18 de la libertad"
"5349 manganji minami ogunimachi"	"5349 manganji minami ogunimachi"
"via valentino 12"	"via sandro pertini 32 89063"
"moo 1 baan sobruak"	"moo 1 baan sobruak"
"39c tadeusza kosciuszki"	"39c tadeusza kosciuszki"
"22 strada venus"	"strada dem radulescu nr. 2"
"strada gala galaction no 6"	"strada dem radulescu nr. 2"
"main rd"	"49 fore street"
"first circle 4th entry from the left"	"first circle 4th entry from the left"
"51 king hussein street"	"first circle 4th entry from the left"
"kampung sinagang"	"kampung sinagang"
"jalan batu feringgi"	"kampung sinagang"
"63 jalan solok uban kampung brisu"	"kampung sinagang"
"calle doctores verdeja y meneses 2"	"doctores verdeja y meneses 2"
"chants nr. 185"	"chants nr. 185"
"68 rue bayard"	"68 rue bayard"
"cumhuriyet mahallesi"	"cumhuriyet mahallesi"
"bahnhofplatz 18"	"bahnhofplatz 18"
"bahnhofplatz 18"	"bahnhofplatz 18"
"sitio da alfarrobeira"	"sitio da alfarrobeira"
"namakoma village"	"namakoma village"
"heinrich lubcke strae 66"	"heinrich lubcke strae 66"
"am wald 5"	"heinrich lubcke strae 66"
"schneifelweg 13"	"heinrich lubcke strae 66"
"8692 1 oaza toyosato"	"1320 907 gora hakone machi ashigarashimo gun"
"street 125 sangkat veal vong"	"street 125 sangkat veal vong"
"rottenbiller utca 62"	"rottenbiller utca 62"
"peterfy sandor utca 44 fsz. 1"	"rottenbiller utca 62"
"puskin u. 15."	"rottenbiller utca 62"
"16 betong crystal commercial centre sl"	"16 betong crystal commercial centre sl"
"no.6 jalan kia peng"	"16 betong crystal commercial centre sl"
"6307 state st"	"6307 state st"
"5270 cardinal square blvd"	"6307 state st"
"via glaretsch 36"	"via glaretsch 36"
"av. boa viagem 6592"	"r. agua viva 445"
"av. boa viagem 6592"	"rua dos navegantes 435"
"175 yanghwa ro mapo gu"	"175 yanghwa ro mapo gu"
"bole road"	"bole road"
"inku silase banty st"	"bole road"
"avenida de lepanto numero 3"	"calle guarnidos bloque 2"
"avda. de la industria 10"	"calle guarnidos bloque 2"
"via carlo magno 4"	"via carlo magno 4"
"r. martim piaseski 404"	"r. dom manuel 7"
"rua vale da caniceira 99"	"rua de sa de noronha 91 93 porto"
"moinho do pico vermelho en1 1a"	"rua de sa de noronha 91 93 porto"
"route r44"	"route r44"
"saray mahallesi ataturk caddesi no132"	"saray mahallesi ataturk caddesi 153"
"calle tramontana"	"calle tramontana"
"avenida albufera 14"	"calle tramontana"
"stjepana radica 8"	"stjepana radica 8"
"behind jolly accomodation centre"	"behind jolly accomodation centre"
"viale dei faggi 8"	"viale dei faggi 8"
"via petraia 11"	"viale dei faggi 8"
"agios sostis"	"agios sostis"
"talegaon chakan road"	"talegaon chakan road"
"nh bypass near intuc junction nettoor"	"talegaon chakan road"
"mali turini 4"	"mali turini 4"
"laprida 82 este"	"laprida 82 este"
"ymca next to reserve bk of india"	"ymca next to reserve bk of india"
"chittoor road"	"ymca next to reserve bk of india"
"miogaroar 2"	"18 gissiu"
"tjarnarvellir 3"	"18 gissiu"
"contrada cerquotti 26"	"via melzo"
"via pascoli 21 a"	"via melzo"
"11 sherbrooke avenue"	"sherbrooke avenue 11"
"131 evans street"	"131 evans street"
"1912 gulf blvd"	"1912 gulf blvd"
"404 padre boulevard s3205"	"1912 gulf blvd"
"859 haeangwangwang ro anmyeon eup"	"859 haeangwangwang ro anmyeon eup"
"anmyeon eup"	"859 haeangwangwang ro anmyeon eup"
"furness quay"	"furness quay"
"607 early blvd"	"607 early blvd"
"km 47 route d ourika"	"45 km de marrakech village aghbalou"
"toyohira higashidake 4734"	"2927 553"
"3076 1 shirahamacho"	"2927 553"
"402 haean daero masanhappo gu"	"402 haean daero masanhappo gu"
"no. 35 min ye kyawswar road"	"no. 35 min ye kyawswar road"
"no. 60 corner of 19th & 64th street"	"no. 35 min ye kyawswar road"
"zum leuchtturm 6"	"kuhlungsborner strae 1 m"
"gennadi"	"platis yialos"
"14/99 soi laemthong 2 moo. 10"	"145/19 moo 9"
"137 moo 9 nongpreu banglamung"	"145/19 moo 9"
"piazza alcide de gasperi 11"	"piazza alcide de gasperi 11"
"3 gurko blvd"	"3 gurko blvd"
"67 gibson road"	"205 palmers riad lakes entrance vic 3909"
"afitos"	"31 aristofanous str"
"16 kneza milosa"	"beogradska 66"
"via dandolo 51"	"via dandolo 51"
"rua antonio feu"	"rua antonio feu"
"45/29 thuy van street ward 2"	"45/29 thuy van street ward 2"
"uvita osa peninsula"	"uvita osa peninsula"
"350 s wildwood dr"	"350 s wildwood dr"
"212 west main alley entrance"	"350 s wildwood dr"
"739 s. second ave"	"350 s wildwood dr"
"5368 diplomat ct unit 22 105"	"350 s wildwood dr"
"858 s us highway 231"	"350 s wildwood dr"
"markt 477"	"markt 477"
"markt 435"	"markt 477"
"gschwandtnerberg 23"	"markt 477"
"unterkrimml 91"	"markt 477"
"agiokampos"	"agiokampos"
"5 rue des lavandieres"	"16 boulevard jean moulin"
"16 boulevard jean moulin"	"16 boulevard jean moulin"
"pythagoreiou choras"	"pythagoreiou choras"
"19 rue bobby sands"	"esplanade ella fitzgerald"
"skalna 32"	"slowackiego 7"
"krolewska 11"	"slowackiego 7"
"1659 centennial olympic pkwy ne"	"1351 dogwood drive sw"
"1007 south martin luther king jr blvd"	"1351 dogwood drive sw"
"prote mateje 39"	"prote mateje 39"
"280 lakefront dr"	"371 west lincoln"
"371 west lincoln ave"	"371 west lincoln"
"dynamic town"	"dynamic town"
"no.38 jinghai zhong road"	"dynamic town"
"18 1 luxun road"	"dynamic town"
"calle alfredo l jones 35"	"carreras de san sebastian 26"
"siedleckiego 18"	"siedleckiego 18"
"13 cicha"	"siedleckiego 18"
"furshtatskaya 45"	"14 furshtatskaya street"
"43 khersonskaya ulitsa"	"14 furshtatskaya street"
"marata st 14"	"14 furshtatskaya street"
"gotaplatsen 1"	"gotaplatsen 1"
"bagavaddo"	"bagavaddobaga arpora"
"via del leone 27"	"via del leone 27"
"nevskiy prospect 108"	"rubinshteyna street 13"
"rubenshteina 12"	"rubinshteyna street 13"
"oruzheinyi pereulok 13 bld 2"	"rubinshteyna street 13"
"via roma 202"	"via roma 202"
"63/154 moo 5 baan pai laem"	"63/154 moo 5 baan pai laem"
"bulet 19a"	"bulet 19a"
"finiki"	"finiki"
"unit k third floor"	"unit k third floor"
"no 12 rest road"	"no 12 rest road"
"8 rafiat ayinke tinudu close"	"no 12 rest road"
"curie boulevard"	"curie boulevard"
"243 glen gory road"	"curie boulevard"
"polkadraai road"	"curie boulevard"
"skalatjorn"	"skalatjorn"
"aurburn avenue roundabout"	"38 39 parkgate street"
"via siracusa 7"	"via siracusa 7"
"273 north broad street"	"2767 windy hill road se"
"calle de la dalia 1"	"calle de la dalia 1"
"58 hang dao str hoan kiem district"	"229 nguyen van linh"
"ilipinar mah kume evleri no. 437"	"ilipinar mah kume evleri no. 437"
"689 chunxiao avenue"	"689 chunxiao avenue beilun 689"
"no.130 nanwan road"	"no.130 nanwan road"
"no 1988 south second ring road"	"88 xinyuan road block a"
"mahuva kothi bandhavgadh national park"	"land survey 26 tala village block manpur."
"43 36 10 &11/astation roaddondaparthi"	"land survey 26 tala village block manpur."
"iva vojnovica 67"	"iva vojnovica 67"
"no.36 yulan songluo village"	"no.36 yulan songluo village"
"no. 27 2 sihu"	"no.36 yulan songluo village"
"no.2ln 65 xiaowei 2nd rd."	"no.36 yulan songluo village"
"palm beach 4 p"	"232b j.e. irausquin boulevard"
"232b j.e. irausquin boulevard"	"232b j.e. irausquin boulevard"
"82/50 moo.3"	"82/50 moo.3"
"57 moo 5 koh lantan yai"	"82/50 moo.3"
"10 rue abdessalam lebadi"	"10 derd sidi ben said riad laarouss"
"churchwood valley"	"churchwood valley"
"les jouberties"	"les jouberties"
"vamenta boulevard"	"vamenta boulevard carmen"
"imbali concession kruger park"	"kruger national park p o box 196 skukuza"
"rennweg 99 / rinnbockstrae 1"	"rennweg 99 / rinnbockstrae 1"
"hietzinger hauptstrasse 10 14"	"rennweg 99 / rinnbockstrae 1"
"hauptplatz 19"	"rennweg 99 / rinnbockstrae 1"
"7f. no.16 ln. 19 fengjia rd."	"7f. no.16 ln. 19 fengjia rd."
"no. 57 zhongshan rd."	"no. 23 ln. 568 sec. 2 huanzhen e. rd."
"no. 23 ln. 568 sec. 2 huanzhen e. rd."	"no. 23 ln. 568 sec. 2 huanzhen e. rd."
"99 banlaow"	"11 suesuk rd . a. mueang"
"a6 15/f block a chung king mansion"	"a6 15/f block a chung king mansion"
"moudros"	"moudros"
"no. 95 ap lei chau main st"	"no. 95 ap lei chau main st"
"avenida coronel paulo salema 730"	"avenida coronel paulo salema 730"
"rua augusta 810 apto 133"	"avenida coronel paulo salema 730"
"r. osvaldo cruz 201"	"avenida coronel paulo salema 730"
"22 biscay 3 beach road"	"22 biscay 3 beach road"
"d8 10/f chung king mansion"	"block d d8 10th floor chungking mansion 3644 natha"
